id,load_id,source_file_name,report_generated_date,debt_asof_date_param,parent_org_id,client_id,client_name,client_group,invoice_date,due_date,payment_term_days,analytics_type,currency_code,invoice_amount,overdue_amount_rub,overdue_amount_eur,days_overdue_real,days_until_due_real,is_overdue_real,is_due_today,is_due_in_3_days,is_due_in_7_days,is_negative_document,order_number,print_invoice_number,system_invoice_number,invoice_status
241,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_005,10005,TransitOil_005,BRANCH_URAL,2026-04-20,2026-04-23,3,REGIONAL,RUR,4900.0,4900.0,0.0,0,1,False,False,True,True,False,ORD0000092,INV0000092,SYS0000092,DUE IN 3 DAYS
238,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_005,10005,TransitOil_005,BRANCH_URAL,2026-04-20,2026-04-23,3,FLEET,RUR,486.0,486.0,0.0,0,1,False,False,True,True,False,ORD0000093,INV0000093,SYS0000093,DUE IN 3 DAYS
281,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_006,10006,MotorHub_006,BRANCH_VOLGA,2026-04-20,2026-04-23,3,STANDARD,RUR,6918.0,6918.0,0.0,0,1,False,False,True,True,False,ORD0000094,INV0000094,SYS0000094,DUE IN 3 DAYS
282,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_007,10007,Velocity Parts_007,BRANCH_VOLGA,2026-04-20,2026-04-23,3,WHOLESALE,RUR,100.0,100.0,0.0,0,1,False,False,True,True,False,ORD0000095,INV0000095,SYS0000095,DUE IN 3 DAYS
284,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_008,10008,DriveLine_008,BRANCH_URAL,2026-04-20,2026-04-23,3,STANDARD,RUR,350.0,350.0,0.0,0,1,False,False,True,True,False,ORD0000096,INV0000096,SYS0000096,DUE IN 3 DAYS
283,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_008,10008,DriveLine_008,BRANCH_URAL,2026-04-20,2026-04-23,3,REGIONAL,RUR,1500.0,1500.0,0.0,0,1,False,False,True,True,False,ORD0000097,INV0000097,SYS0000097,DUE IN 3 DAYS
285,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_009,10009,East Motors_009,BRANCH_VOLGA,2026-04-20,2026-04-23,3,CORPORATE,RUR,2400.0,2400.0,0.0,0,1,False,False,True,True,False,ORD0000098,INV0000098,SYS0000098,DUE IN 3 DAYS
286,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_010,10010,City Truck_010,BRANCH_URAL,2026-04-20,2026-05-04,14,CORPORATE,RUR,35875.6,35875.6,0.0,0,12,False,False,False,False,False,ORD0000099,INV0000099,SYS0000099,NOT DUE
287,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_010,10010,City Truck_010,BRANCH_URAL,2026-04-20,2026-05-04,14,STANDARD,RUR,50665.13,50665.13,0.0,0,12,False,False,False,False,False,ORD0000100,INV0000100,SYS0000100,NOT DUE
288,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_010,10010,City Truck_010,BRANCH_URAL,2026-04-20,2026-05-04,14,FLEET,RUR,61387.39,61387.39,0.0,0,12,False,False,False,False,False,ORD0000101,INV0000101,SYS0000101,NOT DUE
290,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_011,10011,Titan Auto_011,BRANCH_URAL,2026-04-15,2026-04-29,14,REGIONAL,RUR,32698.2,32698.2,0.0,0,7,False,False,False,True,False,ORD0000102,INV0000102,SYS0000102,DUE IN 7 DAYS
289,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_011,10011,Titan Auto_011,BRANCH_URAL,2026-04-15,2026-04-29,14,WHOLESALE,RUR,8216.16,8216.16,0.0,0,7,False,False,False,True,False,ORD0000103,INV0000103,SYS0000103,DUE IN 7 DAYS
267,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_031,10012,Progress Trade_012,BRANCH_CENTER,2026-03-31,2026-04-05,5,WHOLESALE,RUR,300.0,300.0,0.0,17,-17,True,False,False,False,False,ORD0000104,INV0000104,SYS0000104,OVERDUE
291,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_012,10013,Global Parts_013,BRANCH_VOLGA,2026-04-20,2026-04-23,3,STANDARD,RUR,2586.0,2586.0,0.0,0,1,False,False,True,True,False,ORD0000105,INV0000105,SYS0000105,DUE IN 3 DAYS
293,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_014,10014,Alliance Service_014,BRANCH_VOLGA,2026-04-20,2026-04-23,3,REGIONAL,RUR,9660.0,9660.0,0.0,0,1,False,False,True,True,False,ORD0000106,INV0000106,SYS0000106,DUE IN 3 DAYS
250,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_026,10015,Sigma Auto_015,BRANCH_CENTER,2026-02-20,2026-04-21,60,STANDARD,RUR,17113.8,17113.8,0.0,1,-1,True,False,False,False,False,ORD0000107,INV0000107,SYS0000107,OVERDUE
251,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_026,10015,Sigma Auto_015,BRANCH_CENTER,2026-03-04,2026-05-03,60,FLEET,RUR,16048.73,16048.73,0.0,0,11,False,False,False,False,False,ORD0000108,INV0000108,SYS0000108,NOT DUE
252,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_026,10015,Sigma Auto_015,BRANCH_CENTER,2026-03-24,2026-05-23,60,WHOLESALE,RUR,80916.4,80916.4,0.0,0,31,False,False,False,False,False,ORD0000109,INV0000109,SYS0000109,NOT DUE
295,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_017,10016,NordAuto_016,BRANCH_VOLGA,2026-04-20,2026-04-23,3,REGIONAL,RUR,8333.0,8333.0,0.0,0,1,False,False,True,True,False,ORD0000110,INV0000110,SYS0000110,DUE IN 3 DAYS
294,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_017,10016,NordAuto_016,BRANCH_VOLGA,2026-04-20,2026-04-23,3,CORPORATE,RUR,13399.0,13399.0,0.0,0,1,False,False,True,True,False,ORD0000111,INV0000111,SYS0000111,DUE IN 3 DAYS
296,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_017,10016,NordAuto_016,BRANCH_VOLGA,2026-04-20,2026-04-23,3,STANDARD,RUR,15735.0,15735.0,0.0,0,1,False,False,True,True,False,ORD0000112,INV0000112,SYS0000112,DUE IN 3 DAYS
297,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_018,10017,Prime Service_017,BRANCH_URAL,2025-11-06,2026-04-22,167,REGIONAL,RUR,650000.0,650000.0,0.0,0,0,False,True,True,True,False,ORD0000113,INV0000113,SYS0000113,DUE TODAY
292,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_013,10018,Vector Trade_018,BRANCH_URAL,2026-04-16,2026-05-16,30,REGIONAL,RUR,122025.0,122025.0,0.0,0,24,False,False,False,False,False,ORD0000114,INV0000114,SYS0000114,NOT DUE
298,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_019,10019,AutoPoint_019,BRANCH_URAL,2026-04-10,2026-04-24,14,CORPORATE,RUR,-190000.0,-190000.0,0.0,0,2,False,False,True,True,True,ORD0000115,INV0000115,SYS0000115,DUE IN 3 DAYS
299,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_019,10019,AutoPoint_019,BRANCH_URAL,2026-04-16,2026-04-30,14,REGIONAL,RUR,104585.53,104585.53,0.0,0,8,False,False,False,False,False,ORD0000116,INV0000116,SYS0000116,NOT DUE
301,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_021,10020,TransitOil_020,BRANCH_URAL,2026-04-16,2026-04-30,14,STANDARD,RUR,75457.7,75457.7,0.0,0,8,False,False,False,False,False,ORD0000117,INV0000117,SYS0000117,NOT DUE
302,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_021,10020,TransitOil_020,BRANCH_URAL,2026-04-16,2026-04-30,14,STANDARD,RUR,299000.0,299000.0,0.0,0,8,False,False,False,False,False,ORD0000118,INV0000118,SYS0000118,NOT DUE
243,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_015,10021,MotorHub_021,BRANCH_CENTER,2026-04-16,2026-04-30,14,CORPORATE,RUR,168404.15,168404.15,0.0,0,8,False,False,False,False,False,ORD0000119,INV0000119,SYS0000119,NOT DUE
244,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_015,10021,MotorHub_021,BRANCH_CENTER,2026-04-20,2026-05-04,14,STANDARD,RUR,77765.93,77765.93,0.0,0,12,False,False,False,False,False,ORD0000120,INV0000120,SYS0000120,NOT DUE
246,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_022,10022,Velocity Parts_022,BRANCH_VOLGA,2026-04-20,2026-04-23,3,WHOLESALE,RUR,1175.0,1175.0,0.0,0,1,False,False,True,True,False,ORD0000121,INV0000121,SYS0000121,DUE IN 3 DAYS
303,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_023,10023,DriveLine_023,BRANCH_CENTER,2025-10-22,2026-05-10,200,WHOLESALE,RUR,608320.0,103600.0,0.0,0,18,False,False,False,False,False,ORD0000122,INV0000122,SYS0000122,NOT DUE
304,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_023,10024,East Motors_024,BRANCH_CENTER,2025-10-22,2026-05-10,200,STANDARD,RUR,664392.0,332196.0,0.0,0,18,False,False,False,False,False,ORD0000123,INV0000123,SYS0000123,NOT DUE
305,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_024,10025,City Truck_025,BRANCH_CENTER,2026-04-08,2026-04-22,14,STANDARD,RUR,31627.0,31627.0,0.0,0,0,False,True,True,True,False,ORD0000124,INV0000124,SYS0000124,DUE TODAY
306,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_024,10025,City Truck_025,BRANCH_CENTER,2026-04-08,2026-04-22,14,CORPORATE,RUR,5445.3,5445.3,0.0,0,0,False,True,True,True,False,ORD0000125,INV0000125,SYS0000125,DUE TODAY
307,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_024,10025,City Truck_025,BRANCH_CENTER,2026-04-20,2026-05-04,14,FLEET,RUR,67586.88,67586.88,0.0,0,12,False,False,False,False,False,ORD0000126,INV0000126,SYS0000126,NOT DUE
308,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_025,10026,Titan Auto_026,BRANCH_CENTER,2026-04-07,2026-04-21,14,WHOLESALE,RUR,53905.0,53905.0,0.0,1,-1,True,False,False,False,False,ORD0000127,INV0000127,SYS0000127,OVERDUE
309,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_025,10026,Titan Auto_026,BRANCH_CENTER,2026-04-20,2026-05-04,14,REGIONAL,RUR,145534.34,145534.34,0.0,0,12,False,False,False,False,False,ORD0000128,INV0000128,SYS0000128,NOT DUE
310,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_025,10027,Progress Trade_027,BRANCH_CENTER,2026-04-07,2026-04-21,14,STANDARD,RUR,220000.0,220000.0,0.0,1,-1,True,False,False,False,False,ORD0000129,INV0000129,SYS0000129,OVERDUE
300,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_020,10028,Global Parts_028,BRANCH_CENTER,2026-04-20,2026-05-04,14,WHOLESALE,RUR,76176.59,76176.59,0.0,0,12,False,False,False,False,False,ORD0000130,INV0000130,SYS0000130,NOT DUE
247,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_026,10029,Alliance Service_029,BRANCH_CENTER,2019-09-05,2019-09-23,18,FLEET,RUR,20406.68,0.01,0.0,2403,-2403,True,False,False,False,False,ORD0000131,INV0000131,SYS0000131,OVERDUE
248,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_026,10029,Alliance Service_029,BRANCH_CENTER,2021-07-15,2021-07-29,14,CORPORATE,RUR,50907.2,0.2,0.0,1728,-1728,True,False,False,False,False,ORD0000132,INV0000132,SYS0000132,OVERDUE
249,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_026,10029,Alliance Service_029,BRANCH_CENTER,2024-06-05,2024-12-28,206,WHOLESALE,RUR,5000.0,5000.0,0.0,480,-480,True,False,False,False,False,ORD0000133,INV0000133,SYS0000133,OVERDUE
253,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_027,10030,Sigma Auto_030,BRANCH_URAL,2026-04-15,2026-04-22,7,CORPORATE,RUR,250000.0,250000.0,0.0,0,0,False,True,True,True,False,ORD0000134,INV0000134,SYS0000134,DUE TODAY
254,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_028,10031,NordAuto_031,BRANCH_CENTER,2026-04-06,2026-04-20,14,CORPORATE,RUR,3281.85,3281.85,0.0,2,-2,True,False,False,False,False,ORD0000135,INV0000135,SYS0000135,OVERDUE
255,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_028,10031,NordAuto_031,BRANCH_CENTER,2026-04-10,2026-04-24,14,WHOLESALE,RUR,9240.0,9240.0,0.0,0,2,False,False,True,True,False,ORD0000136,INV0000136,SYS0000136,DUE IN 3 DAYS
258,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-20,2026-04-23,3,REGIONAL,RUR,6551.0,6551.0,0.0,0,1,False,False,True,True,False,ORD0000137,INV0000137,SYS0000137,DUE IN 3 DAYS
256,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-09,2026-04-23,14,WHOLESALE,RUR,25970.92,25970.92,0.0,0,1,False,False,True,True,False,ORD0000138,INV0000138,SYS0000138,DUE IN 3 DAYS
257,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-20,2026-04-23,3,WHOLESALE,RUR,7938.0,7938.0,0.0,0,1,False,False,True,True,False,ORD0000139,INV0000139,SYS0000139,DUE IN 3 DAYS
259,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-20,2026-04-23,3,FLEET,RUR,860.0,860.0,0.0,0,1,False,False,True,True,False,ORD0000140,INV0000140,SYS0000140,DUE IN 3 DAYS
260,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-10,2026-04-24,14,CORPORATE,RUR,5371.6,5371.6,0.0,0,2,False,False,True,True,False,ORD0000141,INV0000141,SYS0000141,DUE IN 3 DAYS
261,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-13,2026-04-27,14,CORPORATE,RUR,7772.2,7772.2,0.0,0,5,False,False,False,True,False,ORD0000142,INV0000142,SYS0000142,DUE IN 7 DAYS
262,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-14,2026-04-28,14,STANDARD,RUR,9059.6,9059.6,0.0,0,6,False,False,False,True,False,ORD0000143,INV0000143,SYS0000143,DUE IN 7 DAYS
264,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-16,2026-04-30,14,FLEET,RUR,5468.8,5468.8,0.0,0,8,False,False,False,False,False,ORD0000144,INV0000144,SYS0000144,NOT DUE
263,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_029,10032,Prime Service_032,BRANCH_URAL,2026-04-16,2026-04-30,14,STANDARD,RUR,3634.0,3634.0,0.0,0,8,False,False,False,False,False,ORD0000145,INV0000145,SYS0000145,NOT DUE
245,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_016,10033,Vector Trade_033,BRANCH_VOLGA,2026-04-20,2026-04-27,7,CORPORATE,RUR,28862.83,28862.83,0.0,0,5,False,False,False,True,False,ORD0000146,INV0000146,SYS0000146,DUE IN 7 DAYS
265,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_030,10034,AutoPoint_034,BRANCH_CENTER,2026-04-14,2026-04-21,7,FLEET,RUR,57247.5,57247.5,0.0,1,-1,True,False,False,False,False,ORD0000147,INV0000147,SYS0000147,OVERDUE
266,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_031,10035,TransitOil_035,BRANCH_CENTER,2026-04-15,2026-04-29,14,CORPORATE,RUR,492903.43,492903.43,0.0,0,7,False,False,False,True,False,ORD0000148,INV0000148,SYS0000148,DUE IN 7 DAYS
270,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_033,10036,MotorHub_036,BRANCH_CENTER,2026-04-20,2026-04-23,3,CORPORATE,RUR,110840.0,110840.0,0.0,0,1,False,False,True,True,False,ORD0000149,INV0000149,SYS0000149,DUE IN 3 DAYS
273,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_033,10036,MotorHub_036,BRANCH_CENTER,2026-04-20,2026-04-23,3,WHOLESALE,RUR,7830.0,7830.0,0.0,0,1,False,False,True,True,False,ORD0000150,INV0000150,SYS0000150,DUE IN 3 DAYS
272,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_033,10036,MotorHub_036,BRANCH_CENTER,2026-04-20,2026-04-23,3,CORPORATE,RUR,685.0,685.0,0.0,0,1,False,False,True,True,False,ORD0000151,INV0000151,SYS0000151,DUE IN 3 DAYS
271,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_033,10036,MotorHub_036,BRANCH_CENTER,2026-04-20,2026-04-23,3,REGIONAL,RUR,14605.0,14605.0,0.0,0,1,False,False,True,True,False,ORD0000152,INV0000152,SYS0000152,DUE IN 3 DAYS
274,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_034,10037,Velocity Parts_037,BRANCH_URAL,2026-03-04,2026-03-04,0,FLEET,RUR,17346.35,0.1,0.0,49,-49,True,False,False,False,False,ORD0000153,INV0000153,SYS0000153,OVERDUE
268,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_032,10038,DriveLine_038,BRANCH_URAL,2026-04-09,2026-04-23,14,STANDARD,RUR,61826.79,61826.79,0.0,0,1,False,False,True,True,False,ORD0000154,INV0000154,SYS0000154,DUE IN 3 DAYS
269,6,demo_receivables_snapshot.txt,2026-04-22,2029-04-22,HOLDING_032,10038,DriveLine_038,BRANCH_URAL,2026-04-16,2026-04-30,14,REGIONAL,RUR,148714.69,148714.69,0.0,0,8,False,False,False,False,False,ORD0000155,INV0000155,SYS0000155,NOT DUE
347,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_001,10001,NordAuto_001,BRANCH_URAL,2026-04-20,2026-04-23,3,STANDARD,RUR,1930.0,1930.0,0.0,0,0,False,True,True,True,False,ORD0000156,INV0000156,SYS0000156,DUE TODAY
348,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_002,10002,Prime Service_002,BRANCH_URAL,2026-04-20,2026-04-23,3,STANDARD,RUR,8400.0,8400.0,0.0,0,0,False,True,True,True,False,ORD0000157,INV0000157,SYS0000157,DUE TODAY
350,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_003,10003,Vector Trade_003,BRANCH_CENTER,2026-04-20,2026-04-23,3,STANDARD,RUR,1660.0,1660.0,0.0,0,0,False,True,True,True,False,ORD0000158,INV0000158,SYS0000158,DUE TODAY
349,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_003,10003,Vector Trade_003,BRANCH_CENTER,2026-04-20,2026-04-23,3,WHOLESALE,RUR,9070.0,9070.0,0.0,0,0,False,True,True,True,False,ORD0000159,INV0000159,SYS0000159,DUE TODAY
351,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_004,10004,AutoPoint_004,BRANCH_CENTER,2026-04-06,2026-04-20,14,REGIONAL,RUR,41409.88,41409.88,0.0,3,-3,True,False,False,False,False,ORD0000160,INV0000160,SYS0000160,OVERDUE
352,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_004,10004,AutoPoint_004,BRANCH_CENTER,2026-04-20,2026-05-04,14,CORPORATE,RUR,125367.42,125367.42,0.0,0,11,False,False,False,False,False,ORD0000161,INV0000161,SYS0000161,NOT DUE
313,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_005,10005,TransitOil_005,BRANCH_URAL,2026-04-20,2026-04-23,3,CORPORATE,RUR,486.0,486.0,0.0,0,0,False,True,True,True,False,ORD0000162,INV0000162,SYS0000162,DUE TODAY
311,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_005,10005,TransitOil_005,BRANCH_URAL,2026-04-20,2026-04-23,3,STANDARD,RUR,486.0,486.0,0.0,0,0,False,True,True,True,False,ORD0000163,INV0000163,SYS0000163,DUE TODAY
312,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_005,10005,TransitOil_005,BRANCH_URAL,2026-04-20,2026-04-23,3,REGIONAL,RUR,1070.0,1070.0,0.0,0,0,False,True,True,True,False,ORD0000164,INV0000164,SYS0000164,DUE TODAY
315,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_005,10005,TransitOil_005,BRANCH_URAL,2026-04-20,2026-04-23,3,WHOLESALE,RUR,3750.0,3750.0,0.0,0,0,False,True,True,True,False,ORD0000165,INV0000165,SYS0000165,DUE TODAY
314,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_005,10005,TransitOil_005,BRANCH_URAL,2026-04-20,2026-04-23,3,FLEET,RUR,4900.0,4900.0,0.0,0,0,False,True,True,True,False,ORD0000166,INV0000166,SYS0000166,DUE TODAY
353,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_006,10006,MotorHub_006,BRANCH_VOLGA,2026-04-20,2026-04-23,3,CORPORATE,RUR,6918.0,6918.0,0.0,0,0,False,True,True,True,False,ORD0000167,INV0000167,SYS0000167,DUE TODAY
354,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_007,10007,Velocity Parts_007,BRANCH_VOLGA,2026-04-20,2026-04-23,3,FLEET,RUR,100.0,100.0,0.0,0,0,False,True,True,True,False,ORD0000168,INV0000168,SYS0000168,DUE TODAY
356,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_008,10008,DriveLine_008,BRANCH_URAL,2026-04-20,2026-04-23,3,REGIONAL,RUR,350.0,350.0,0.0,0,0,False,True,True,True,False,ORD0000169,INV0000169,SYS0000169,DUE TODAY
355,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_008,10008,DriveLine_008,BRANCH_URAL,2026-04-20,2026-04-23,3,FLEET,RUR,1500.0,1500.0,0.0,0,0,False,True,True,True,False,ORD0000170,INV0000170,SYS0000170,DUE TODAY
357,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_009,10009,East Motors_009,BRANCH_VOLGA,2026-04-20,2026-04-23,3,CORPORATE,RUR,2400.0,2400.0,0.0,0,0,False,True,True,True,False,ORD0000171,INV0000171,SYS0000171,DUE TODAY
358,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_010,10010,City Truck_010,BRANCH_URAL,2026-04-20,2026-05-04,14,CORPORATE,RUR,35875.6,35875.6,0.0,0,11,False,False,False,False,False,ORD0000172,INV0000172,SYS0000172,NOT DUE
359,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_010,10010,City Truck_010,BRANCH_URAL,2026-04-20,2026-05-04,14,STANDARD,RUR,50665.13,50665.13,0.0,0,11,False,False,False,False,False,ORD0000173,INV0000173,SYS0000173,NOT DUE
360,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_010,10010,City Truck_010,BRANCH_URAL,2026-04-20,2026-05-04,14,STANDARD,RUR,61387.39,61387.39,0.0,0,11,False,False,False,False,False,ORD0000174,INV0000174,SYS0000174,NOT DUE
361,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_011,10011,Titan Auto_011,BRANCH_URAL,2026-04-15,2026-04-29,14,WHOLESALE,RUR,8216.16,8216.16,0.0,0,6,False,False,False,True,False,ORD0000175,INV0000175,SYS0000175,DUE IN 7 DAYS
362,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_011,10011,Titan Auto_011,BRANCH_URAL,2026-04-15,2026-04-29,14,STANDARD,RUR,32698.2,32698.2,0.0,0,6,False,False,False,True,False,ORD0000176,INV0000176,SYS0000176,DUE IN 7 DAYS
339,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_031,10012,Progress Trade_012,BRANCH_CENTER,2026-03-31,2026-04-05,5,CORPORATE,RUR,300.0,300.0,0.0,18,-18,True,False,False,False,False,ORD0000177,INV0000177,SYS0000177,OVERDUE
363,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_012,10013,Global Parts_013,BRANCH_VOLGA,2026-04-20,2026-04-23,3,WHOLESALE,RUR,2586.0,2586.0,0.0,0,0,False,True,True,True,False,ORD0000178,INV0000178,SYS0000178,DUE TODAY
365,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_014,10014,Alliance Service_014,BRANCH_VOLGA,2026-04-20,2026-04-23,3,CORPORATE,RUR,9660.0,9660.0,0.0,0,0,False,True,True,True,False,ORD0000179,INV0000179,SYS0000179,DUE TODAY
322,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_026,10015,Sigma Auto_015,BRANCH_CENTER,2026-02-20,2026-04-21,60,REGIONAL,RUR,17113.8,17113.8,0.0,2,-2,True,False,False,False,False,ORD0000180,INV0000180,SYS0000180,OVERDUE
323,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_026,10015,Sigma Auto_015,BRANCH_CENTER,2026-03-04,2026-05-03,60,CORPORATE,RUR,16048.73,16048.73,0.0,0,10,False,False,False,False,False,ORD0000181,INV0000181,SYS0000181,NOT DUE
324,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_026,10015,Sigma Auto_015,BRANCH_CENTER,2026-03-24,2026-05-23,60,WHOLESALE,RUR,75000.0,75000.0,0.0,0,30,False,False,False,False,False,ORD0000182,INV0000182,SYS0000182,NOT DUE
368,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_017,10016,NordAuto_016,BRANCH_VOLGA,2026-04-20,2026-04-23,3,STANDARD,RUR,15735.0,15735.0,0.0,0,0,False,True,True,True,False,ORD0000183,INV0000183,SYS0000183,DUE TODAY
367,7,demo_receivables_snapshot.txt,2026-04-23,2029-04-23,HOLDING_017,10016,NordAuto_016,BRANCH_VOLGA,2026-04-20,2026-04-23,3,WHOLESALE,RUR,8333.0,8333.0,0.0,0,0,False,True,True,True,False,ORD0000184,INV0000184,SYS0000184,DUE TODAY
